anime_id,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,opening_theme,ending_theme
16201,Aku no Hana,Flowers of Evil,惡の華,Aku no Hana,https://myanimelist.cdn-dena.com/images/anime/8/50559.jpg,TV,Manga,13,Finished Airing,False,"Apr 5, 2013 to Jun 30, 2013","{'from': '2013-04-05', 'to': '2013-06-30'}",24 min. per ep.,R - 17+ (violence & profanity),7.18,41098,2880,766,112618,1717,"Pre-screened on March 20, 2013 at the Tokyo International Anime Fair. The regular TV airing date was on April 5, 2013.",Spring 2013,Unknown,"{'Adaptation': [{'mal_id': 24705, 'type': 'manga', 'url': 'https://myanimelist.net/manga/24705/Aku_no_Hana', 'title': 'Aku no Hana'}]}","Starchild Records, Animax, Kodansha, KlockWorx, GANSIS",Sentai Filmworks,Zexcs,"Drama, Psychological, Romance, School","['#1: ""Aku no Hana -Takao Kasuga- (惡の華 -春日高男-)"" by Uchujin (with guest vocalist Noko) (eps 1-3)', '#2: ""Aku no Hana -Sawa Nakamura- (惡の華 -仲村佐和-)"" by Uchujin (with guest vocalist Mariko Goto) (eps 4-6)', '#3: ""Aku no Hana -Nanako Saeki- (惡の華 -佐伯奈々子-)"" by Uchujin (with guest vocalist Shiho Nanba) (eps 7-9)', '#4: ""Aku no Hana -Gunma-ken, Kiryuushi- (惡の華 -群馬県桐生市-)"" by Uchujin (eps 11-13)']","['#1: ""Hana -a last flower- (花 -a last flower-)"" by ASA-CHANG & JUNRAY (eps 1-4, 6, 9, 11-12)', '#2: ""Hana -a last flower- ver.Z (花 -a last flower- ver.Z)"" by ASA-CHANG & JUNRAY (ep 5, 10)', '#3: ""Hana (花)"" by ASA-CHANG & JUNRAY (ep 7)', '#4: ""Hana -a last flower- ver.X (花 -a last flower- ver.X)"" by ASA-CHANG & JUNRAY (ep 8)']"
37385,Tough Boy,Tough Boy,TOUGH BOY,TOUGH BOY／MEG × the telephones,https://myanimelist.cdn-dena.com/images/anime/1569/90777.jpg,Music,Unknown,1,Finished Airing,False,"Apr 22, 2012","{'from': '2012-04-22', 'to': '2012-04-22'}",3 min.,G - All Ages,3.33,18,12490,14232,33,0,Tough Boy was originally performed by the Japanese band Tom Cat for the opening of Hokuto No Ken 2.The group from Henshin Gattai! 5 tsu no Atsuki Tamashii makes a short appearance near the beginning of the video.,,,"{'Other': [{'mal_id': 13311, 'type': 'anime', 'url': 'https://myanimelist.net/anime/13311/Henshin_Gattai_5_tsu_no_Atsuki_Tamashii', 'title': 'Henshin Gattai! 5 tsu no Atsuki Tamashii'}]}",,,,"Action, Music, Parody",[],[]
23171,Mahou Shoujo wa Kiss Shite Kawaru,,魔法少女はキスして変身[かわ]る,,https://myanimelist.cdn-dena.com/images/anime/5/59989.jpg,OVA,Visual novel,1,Finished Airing,False,"Aug 22, 2014","{'from': '2014-08-22', 'to': '2014-08-22'}",26 min.,Rx - Hentai,5.08,407,,7558,1424,2,,,,[],Schoolzone,,,Hentai,[],[]
3556,Soukan Rensa,Secret Sex Stories,相姦連鎖,,https://myanimelist.cdn-dena.com/images/anime/5/5967.jpg,OVA,Original,1,Finished Airing,False,"Sep 24, 2004","{'from': '2004-09-24', 'to': '2004-09-24'}",30 min.,Rx - Hentai,5.78,394,,8043,1132,3,,,,[],JapanAnime,,,Hentai,[],[]
10325,Kyuuketsuki,,吸尻鬼,,https://myanimelist.cdn-dena.com/images/anime/13/29387.jpg,OVA,Visual novel,2,Finished Airing,False,"Mar 11, 2011 to Dec 21, 2012","{'from': '2011-03-11', 'to': '2012-12-21'}",30 min. per ep.,Rx - Hentai,5.92,1532,,5063,4553,27,,,,[],"Valkyria, Anime Antenna Iinkai",,,"Hentai, Vampire",[],"['""Mysterious Moon"" by Kiara']"
30411,Happy Jozy,,ハッピージョージ,Happy George,https://myanimelist.cdn-dena.com/images/anime/13/72785.jpg,TV,Original,0,Finished Airing,False,"Apr 3, 2015 to Apr 1, 2016","{'from': '2015-04-03', 'to': '2016-04-01'}",1 min.,None,4.58,19,10337,10196,344,0,Happy Jozy is broadcast within the program Animusu! on TV Tokyo.,Spring 2015,Fridays at 02:05 (JST),[],Sotsu,,Kachidoki Studio,Comedy,"['""Happy Tokyo Girl"" by Lisa Melody']",[]
28891,Haikyuu!! Second Season,Haikyu!! 2nd Season,ハイキュー!! セカンドシーズン,Haikyuu!! Second Season,https://myanimelist.cdn-dena.com/images/anime/9/76662.jpg,TV,Manga,25,Finished Airing,False,"Oct 4, 2015 to Mar 27, 2016","{'from': '2015-10-04', 'to': '2016-03-27'}",24 min. per ep.,PG-13 - Teens 13 or older,8.87,205597,22,171,333808,6571,"Haikyuu!! Second Season is the sequel to the first anime adaptation of the ongoing manga of the same name, Haikyuu!!, which was ranked in 4th place in Honya Club&#039;s prestigious &#039;Zenkoku Shotenin ga Eranda Osusume Comic&#039; ranking in 2013. Sentai Filmworks has announced their exclusive licensing rights for digital and home release in North America.",Fall 2015,Sundays at 02:58 (JST),"{'Adaptation': [{'mal_id': 35243, 'type': 'manga', 'url': 'https://myanimelist.net/manga/35243/Haikyuu', 'title': 'Haikyuu!!'}], 'Prequel': [{'mal_id': 20583, 'type': 'anime', 'url': 'https://myanimelist.net/anime/20583/Haikyuu', 'title': 'Haikyuu!!'}], 'Sequel': [{'mal_id': 32935, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32935/Haikyuu__Karasuno_Koukou_VS_Shiratorizawa_Gakuen_Koukou', 'title': 'Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou'}], 'Summary': [{'mal_id': 35110, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35110/Haikyuu_Movie_3__Sainou_to_Sense', 'title': 'Haikyuu!! Movie 3: Sainou to Sense'}, {'mal_id': 35321, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35321/Haikyuu__Tokushuu_Haru-kou_Volley_ni_Kaketa_Seishun', 'title': 'Haikyuu!!: Tokushuu! Haru-kou Volley ni Kaketa Seishun'}], 'Side story': [{'mal_id': 35806, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35806/Haikyuu__vs_Akaten', 'title': 'Haikyuu!!: vs ""Akaten""'}]}","TOHO animation, Shueisha",Sentai Filmworks,Production I.G,"Comedy, Sports, Drama, School, Shounen","['#1: ""I&#039;m A Believer (アイム・ア・ビリーバー)"" by SPYAIR (eps 1-13)', '#2: ""FLY HIGH!!"" by BURNOUT SYNDROMES (eps 14-25)']","['#1: ""Climber (クライマー)"" by Galileo Galilei (eps 1-13)', '#2: ""Hatsunetsu (発熱)"" by tacica  (eps 14-25)']"
5133,100-man-nen Chikyuu no Tabi: Bander Book,One-Million Year Trip: Bander Book,100万年地球の旅 バンダーブック,"Bandar Book: 1 Milion Year Earth Jorney, Bandar Book: Hyakumannen Chikyuu no Tabi, 24 Hour TV Specials",https://myanimelist.cdn-dena.com/images/anime/7/56777.jpg,Special,Original,1,Finished Airing,False,"Aug 27, 1978","{'from': '1978-08-27', 'to': '1978-08-27'}",1 hr. 34 min.,R+ - Mild Nudity,5.96,229,7426,9013,672,5,,,,[],"Tezuka Productions, Nippon Television Network",,,Sci-Fi,[],[]
28247,Pankis! 2-jigen,,ぱんきす! 2次元,Punkzkiss,https://myanimelist.cdn-dena.com/images/anime/11/74251.jpg,TV,Original,24,Finished Airing,False,"Jan 8, 2015 to Jun 18, 2015","{'from': '2015-01-08', 'to': '2015-06-18'}",4 min. per ep.,G - All Ages,5.95,59,7466,9852,418,1,,Winter 2015,Thursdays at 23:54 (JST),[],,,DLE,"Comedy, Music",[],"['""Coffee ga Nomemasen (コーヒーが飲めません)"" by M!LK']"
36086,Toyoichi,Toyoichi,東洋一,"Lai Lai Lai Team, Toyokazu",https://myanimelist.cdn-dena.com/images/anime/10/87208.jpg,Music,Music,1,Finished Airing,False,"Aug 2, 2014","{'from': '2014-08-02', 'to': '2014-08-02'}",3 min.,G - All Ages,4.17,24,12496,14058,44,0,,,,[],,,,Music,[],[]
37277,Beatless Intermission,,BEATLESS Intermission,"Beatless Recap, Beatless Episode 5.5, Beatless Episode 9.5, Beatless Episode 14.5",https://myanimelist.cdn-dena.com/images/anime/1709/90468.jpg,Special,Novel,0,Currently Airing,True,"Feb 17, 2018 to ?","{'from': '2018-02-17', 'to': None}",24 min.,PG-13 - Teens 13 or older,5.46,646,8429,5359,3913,7,,,,"{'Adaptation': [{'mal_id': 63717, 'type': 'manga', 'url': 'https://myanimelist.net/manga/63717/Beatless', 'title': 'Beatless'}], 'Full story': [{'mal_id': 36516, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36516/Beatless', 'title': 'Beatless'}]}",,,Diomedea,"Action, Sci-Fi, Drama, Romance",[],[]
35002,Aware! Meisaku-kun: Meiji Saite Oishii Mozzarella,,あはれ！名作くん「明治さいておいしいモッツァレラ」,Meiji CM,https://myanimelist.cdn-dena.com/images/anime/7/84510.jpg,Special,Original,1,Finished Airing,False,"Mar 1, 2017","{'from': '2017-03-01', 'to': '2017-03-01'}",2 min.,G - All Ages,3.88,24,9664,12658,115,0,,,,"{'Parent story': [{'mal_id': 32956, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32956/Aware_Meisaku-kun', 'title': 'Aware! Meisaku-kun'}], 'Other': [{'mal_id': 35003, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35003/Tanoshii_Saki_Uta_Animation', 'title': 'Tanoshii Saki Uta Animation'}]}",,,Pie in The Sky,"Comedy, Parody",[],[]
35677,Liz to Aoi Tori,,リズと青い鳥,"Gekijouban Hibike! Euphonium: Mizore to Nozomi no Monogatari, Hibike! Euphonium: The Story of Mizore and Nozomi, Hibike! Euphonium Movie: Mizore to Nozomi no Monogatari, Liz and the Blue Bird",https://myanimelist.cdn-dena.com/images/anime/1709/92156.jpg,Movie,Novel,1,Finished Airing,False,"Apr 21, 2018","{'from': '2018-04-21', 'to': '2018-04-21'}",1 hr. 30 min.,PG-13 - Teens 13 or older,7.54,89,1530,3214,13838,24,,,,"{'Parent story': [{'mal_id': 31988, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31988/Hibike_Euphonium_2', 'title': 'Hibike! Euphonium 2'}]}","Lantis, Pony Canyon, Rakuonsha",,Kyoto Animation,"Music, Drama, School",[],"['""Songbirds"" by Homecomings']"
10302,Pokemon Diamond & Pearl Specials,,ポケットモンスター ダイヤモンド・パール 特別編,"Pocket Monsters Diamond and Pearl Tokubetsu-hen, Pokemon: Battle Dimension, Pokémon Diamond & Pearl: Battle Dimension, Pokémon Diamond, Pearl & Platinum, Pokémon: Diamond and Pearl Platinum",https://myanimelist.cdn-dena.com/images/anime/11/28340.jpg,Special,Game,2,Finished Airing,False,"Feb 3, 2011","{'from': '2011-02-03', 'to': '2011-02-03'}",24 min. per ep.,PG - Children,7.12,3541,3138,4150,7515,4,,,,"{'Parent story': [{'mal_id': 1565, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1565/Pokemon_Diamond___Pearl', 'title': 'Pokemon Diamond & Pearl'}]}",,,OLM,"Action, Comedy, Fantasy, Kids",[],[]
9540,Bucket de Gohan,,バケツでごはん,"Meals in a Bucket, Ginpei the Penguin",https://myanimelist.cdn-dena.com/images/anime/10/26452.jpg,TV,Unknown,20,Finished Airing,False,"Jan 8, 1996 to Jun 24, 1996","{'from': '1996-01-08', 'to': '1996-06-24'}",25 min. per ep.,None,6.39,23,9771,11684,165,1,,Winter 1996,Mondays at 19:00 (JST),[],"Yomiuri Telecasting, Magic Bus",,,Comedy,"['""SHIAWASE no Ou-sama"" by Papa Lunch Mama']","['""Animaru Rock &#039;n Roll"" by MINKU no Mimi']"
836,Sister Princess,,シスター・プリンセス,"SP, sispri",https://myanimelist.cdn-dena.com/images/anime/5/23692.jpg,TV,Light novel,26,Finished Airing,False,"Apr 4, 2001 to Sep 26, 2001","{'from': '2001-04-04', 'to': '2001-09-26'}",23 min. per ep.,PG-13 - Teens 13 or older,6.52,6105,5532,2898,16912,63,,Spring 2001,Unknown,"{'Adaptation': [{'mal_id': 8414, 'type': 'manga', 'url': 'https://myanimelist.net/manga/8414/Sister_Princess', 'title': 'Sister Princess'}], 'Sequel': [{'mal_id': 835, 'type': 'anime', 'url': 'https://myanimelist.net/anime/835/Sister_Princess__Re_Pure', 'title': 'Sister Princess: Re Pure'}]}","Starchild Records, TV Tokyo Music, GANSIS",ADV Films,Zexcs,"Comedy, Drama, Harem, Romance, Slice of Life","['""Love Destiny"" by Horie Yui']","['""Tsubasa"" by Horie Yui']"
9575,Nodoka Mori no Doubutsu Daisakusen,Peter of Placid Forest,のどか森の動物大作戦,Back to the Forest,https://myanimelist.cdn-dena.com/images/anime/9/26508.jpg,Special,Unknown,1,Finished Airing,False,"Feb 3, 1980","{'from': '1980-02-03', 'to': '1980-02-03'}",1 hr. 8 min.,G - All Ages,5.83,87,7737,10861,241,0,,,,[],,,Nippon Animation,Fantasy,[],[]
20241,Manga Hana no Kakarichou,,まんが花の係長,,https://myanimelist.cdn-dena.com/images/anime/13/53869.jpg,Movie,Unknown,1,Finished Airing,False,"Nov 28, 1981","{'from': '1981-11-28', 'to': '1981-11-28'}",1 hr.,R+ - Mild Nudity,5.67,6,11166,13136,92,0,,,,"{'Alternative version': [{'mal_id': 20239, 'type': 'anime', 'url': 'https://myanimelist.net/anime/20239/Hana_no_Kakarichou', 'title': 'Hana no Kakarichou'}]}",Tokyo Movie Shinsha,,,"Comedy, Seinen, Slice of Life",[],[]
6447,Break-Age,,BREAK-AGE,Breakage,https://myanimelist.cdn-dena.com/images/anime/3/61153.jpg,OVA,Manga,1,Finished Airing,False,"Sep 25, 1999","{'from': '1999-09-25', 'to': '1999-09-25'}",43 min.,PG-13 - Teens 13 or older,5.9,50,7562,10248,334,1,,,,"{'Adaptation': [{'mal_id': 8746, 'type': 'manga', 'url': 'https://myanimelist.net/manga/8746/Break-Age', 'title': 'Break-Age'}]}",Studio Nem,,,"Sci-Fi, Mecha, Shounen",[],[]
7532,Kuroi Kikori to Shiroi Kikori,The Black Woodcutter and the White Woodcutter,黒いきこりと白いきこり,,https://myanimelist.cdn-dena.com/images/anime/7/71733.jpg,Movie,Original,1,Finished Airing,False,"Jul 1, 1956","{'from': '1956-07-01', 'to': '1956-07-01'}",16 min.,G - All Ages,6.18,135,6836,10198,344,0,,,,[],The National Film Center Japan,,,Fantasy,[],[]
3457,Vampire Knight,Vampire Knight,ヴァンパイア騎士〈ナイト〉,Vampire Kishi,https://myanimelist.cdn-dena.com/images/anime/3/7327.jpg,TV,Manga,13,Finished Airing,False,"Apr 8, 2008 to Jul 1, 2008","{'from': '2008-04-08', 'to': '2008-07-01'}",24 min. per ep.,PG-13 - Teens 13 or older,7.3,210142,2447,154,350090,7929,"Vampire Knight was released by Manga Entertainment in the UK and by Madman Entertainment in Australia. Vampire Knight is available for streaming on Hulu and Netflix. Additionally, the anime has been adapted into drama CDs, live-action musicals, dating simulators and art books. ",Spring 2008,Unknown,"{'Adaptation': [{'mal_id': 618, 'type': 'manga', 'url': 'https://myanimelist.net/manga/618/Vampire_Knight', 'title': 'Vampire Knight'}], 'Sequel': [{'mal_id': 4752, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4752/Vampire_Knight__Guilty', 'title': 'Vampire Knight: Guilty'}], 'Side story': [{'mal_id': 8422, 'type': 'anime', 'url': 'https://myanimelist.net/anime/8422/Vampire_Knight__Gekiai_no_Portrait', 'title': 'Vampire Knight: Gekiai no Portrait'}]}","TV Tokyo, Aniplex, Nihon Ad Systems",Viz Media,Studio Deen,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire","['""Futatsu no Kodou to Akai Tsumi"" by ON/OFF']","['""still doll"" by Wakeshima Kanon']"
8862,Ganbare Goemon: Jigen Jou no Akumu,,がんばれゴエモン 次元城の悪夢,,https://myanimelist.cdn-dena.com/images/anime/13/24562.jpg,OVA,Game,1,Finished Airing,False,"Mar 26, 1993","{'from': '1993-03-26', 'to': '1993-03-26'}",28 min.,None,6.18,38,10168,11670,166,0,,,,"{'Character': [{'mal_id': 2885, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2885/Ganbare_Goemon', 'title': 'Ganbare Goemon'}]}",AIC,,,Comedy,[],[]
10532,Working&#039;!! Announcement Specials,Wagnaria&#039;!! Announcement Specials,ワーキング!!,,https://myanimelist.cdn-dena.com/images/anime/12/28941.jpg,ONA,4-koma manga,2,Finished Airing,False,"Apr 1, 2011 to Apr 2, 2011","{'from': '2011-04-01', 'to': '2011-04-02'}",2 min. per ep.,G - All Ages,6.83,4369,4221,3562,10763,9,,,,"{'Other': [{'mal_id': 10521, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10521/Working', 'title': 'Working&#039;!!'}, {'mal_id': 33094, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33094/WWWWorking', 'title': 'WWW.Working!!'}]}",,,A-1 Pictures,Comedy,[],[]
2913,Daisougen no Chiisana Tenshi: Bush Baby,"Bush Baby, Little Angel of the Great Plains",大草原の小さな天使　ブッシュベイビー,The Bush Baby,https://myanimelist.cdn-dena.com/images/anime/6/11298.jpg,TV,Unknown,40,Finished Airing,False,"Jan 12, 1992 to Dec 20, 1992","{'from': '1992-01-12', 'to': '1992-12-20'}",24 min. per ep.,G - All Ages,7.26,373,2553,7781,1276,3,,Winter 1992,Sundays at 19:30 (JST),"{'Summary': [{'mal_id': 25081, 'type': 'anime', 'url': 'https://myanimelist.net/anime/25081/Daisougen_no_Chiisana_Tenshi_Bush_Baby_Specials', 'title': 'Daisougen no Chiisana Tenshi Bush Baby Specials'}]}",Fuji TV,,Nippon Animation,"Adventure, Drama","['#1: ""Apollo"" by Yasuhide Sawa (eps 1-22)', '#2: ""Hohoemi de Prologue (微笑みでプロローグ)"" by Satoko Yamano (eps 23-40)']","['""Tori ni Naru (鳥になる)"" by Maya Okamoto']"
16434,Penguin&#039;s Memory: Shiawase Monogatari,,ペンギンズ・メモリー幸福物語,A Penguin&#039;s Memories,https://myanimelist.cdn-dena.com/images/anime/10/44572.jpg,Movie,Unknown,1,Finished Airing,False,"Jun 22, 1985","{'from': '1985-06-22', 'to': '1985-06-22'}",1 hr. 42 min.,PG-13 - Teens 13 or older,6.85,134,4120,9364,545,4,,,,[],,,,"Drama, Military, Seinen",[],[]
3227,Harukanaru Toki no Naka de 3: Kurenai no Tsuki,,遙かなる時空の中で3 紅の月,"In a Distant Time 3: Crimson Moon, Haruka Naru Toki no Naka de 3: Kurenai no Tsuki",https://myanimelist.cdn-dena.com/images/anime/6/5110.jpg,Special,Visual novel,1,Finished Airing,False,"Dec 28, 2007","{'from': '2007-12-28', 'to': '2007-12-28'}",1 hr.,PG-13 - Teens 13 or older,6.95,832,3734,6240,2670,7,,,,"{'Prequel': [{'mal_id': 1904, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1904/Harukanaru_Toki_no_Naka_de_2__Shiroki_Ryuu_no_Miko', 'title': 'Harukanaru Toki no Naka de 2: Shiroki Ryuu no Miko'}], 'Side story': [{'mal_id': 4190, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4190/Harukanaru_Toki_no_Naka_de_3__Kurenai_no_Tsuki_Special', 'title': 'Harukanaru Toki no Naka de 3: Kurenai no Tsuki Special'}], 'Sequel': [{'mal_id': 7254, 'type': 'anime', 'url': 'https://myanimelist.net/anime/7254/Harukanaru_Toki_no_Naka_de_3__Owarinaki_Unmei', 'title': 'Harukanaru Toki no Naka de 3: Owarinaki Unmei'}]}",Yumeta Company,,,"Action, Fantasy, Military, Historical, Shoujo","['""Unmei no Tsuki wa Kurenai"" by Souichiro Hoshi, Kouki Miyata & Naozumi Takahashi']","['""Gyakufuu no Toki ni Hitori"" by Shinichiro Miki']"
11069,Pokemon: Pikachu no Fushigi na Fushigi na Daibouken,Pokemon: Pikachu&#039;s Big Mysterious Adventure,ピカチュウのふしぎなふしぎな大冒険,Pocket Monsters: Pikachu&#039;s Really Mysterious Adventure,https://myanimelist.cdn-dena.com/images/anime/8/30651.jpg,Special,Unknown,1,Finished Airing,False,"Aug 1, 2010","{'from': '2010-08-01', 'to': '2010-08-01'}",21 min.,PG - Children,6.5,1453,5617,5390,3867,1,,,,"{'Parent story': [{'mal_id': 1565, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1565/Pokemon_Diamond___Pearl', 'title': 'Pokemon Diamond & Pearl'}]}",,,OLM,"Adventure, Comedy, Fantasy, Kids",[],[]
9857,Bakusou Kyoudai Let&#039;s & Go Special,,爆走兄弟レッツ&ゴー!! レッツ&ゴースペシャル ミニ四駆レーサー大集合!!,"Bakuso Kyodai Let&#039;s & Go Special, The Racing Brothers Special",https://myanimelist.cdn-dena.com/images/anime/13/27281.jpg,Special,Manga,1,Finished Airing,False,"Dec 30, 1996","{'from': '1997-12-30', 'to': '1997-12-30'}",1 hr. 35 min.,G - All Ages,6.48,166,5669,9515,503,1,,,,"{'Parent story': [{'mal_id': 2705, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2705/Bakusou_Kyoudai_Lets___Go', 'title': 'Bakusou Kyoudai Let&#039;s & Go'}]}",,,"Production I.G, Xebec","Adventure, Cars, Shounen, Sports",[],[]
12979,Naruto SD: Rock Lee no Seishun Full-Power Ninden,NARUTO Spin-Off: Rock Lee & His Ninja Pals,ナルトSD ロック・リーの青春フルパワー忍伝,,https://myanimelist.cdn-dena.com/images/anime/13/36475.jpg,TV,Manga,51,Finished Airing,False,"Apr 3, 2012 to Mar 26, 2013","{'from': '2012-04-03', 'to': '2013-03-26'}",24 min. per ep.,PG-13 - Teens 13 or older,7.25,16390,2623,1767,40401,171,,Spring 2012,Tuesdays at 18:00 (JST),"{'Adaptation': [{'mal_id': 23208, 'type': 'manga', 'url': 'https://myanimelist.net/manga/23208/Rock_Lee_no_Seishun_Full-Power_Ninden', 'title': 'Rock Lee no Seishun Full-Power Ninden'}], 'Spin-off': [{'mal_id': 1735, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1735/Naruto__Shippuuden', 'title': 'Naruto: Shippuuden'}]}","TV Tokyo, Shueisha",Viz Media,Studio Pierrot,"Action, Comedy, Parody","['#1: ""Give Lee Give Lee Rock Lee"" by ANIMETAL USA and Kageyama Hironobu (eps 1-26)', '#2: ""Love Song (ラブソング)"" by OKAMOTO&#039;S (eps 27-51)']","['#1: ""Twinkle Twinkle"" by Secret (eps 1-13)', '#2: ""Go! Go! Here we Go! (Go!Go!Here We Go!ロック・リー)"" by Shiritsu Ebisu Chuugaku (eps 14-26)', '#3: ""Daijoubu, Bokura (大丈夫、僕ら)"" by RAM WIRE (eps 27-39)', '#4: ""Icha Icha Chu Chu Kyappi Kyappi Love Love Suri Suri Doki Doki (イチャイチャチュッチュキャピキャピラブラブスリスリドキドキ)"" by HAPPY BIRTHDAY (eps 40-51)']"
18677,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,"Yusibu: I couldnt become a hero, so I reluctantly decided to get a job.",勇者になれなかった俺はしぶしぶ就職を決意しました。,"Yu-sibu, Yusibu, Yuushibu",https://myanimelist.cdn-dena.com/images/anime/13/54389.jpg,TV,Light novel,12,Finished Airing,False,"Oct 5, 2013 to Dec 21, 2013","{'from': '2013-10-05', 'to': '2013-12-21'}",24 min. per ep.,R+ - Mild Nudity,7.04,76450,3437,495,161469,310,The series adapts the first 3 volumes of Jun Sakyou&#039;s light novel series of the same title.,Fall 2013,Saturdays at 01:30 (JST),"{'Adaptation': [{'mal_id': 48961, 'type': 'manga', 'url': 'https://myanimelist.net/manga/48961/Yuusha_ni_Narenakatta_Ore_wa_Shibushibu_Shuushoku_wo_Ketsui_Shimashita', 'title': 'Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.'}], 'Sequel': [{'mal_id': 20545, 'type': 'anime', 'url': 'https://myanimelist.net/anime/20545/Yuusha_ni_Narenakatta_Ore_wa_Shibushibu_Shuushoku_wo_Ketsui_Shimashita_OVA', 'title': 'Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. OVA'}], 'Other': [{'mal_id': 28593, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28593/Yuusha_ni_Narenakatta_Ore_wa_Shibushibu_Shuushoku_wo_Ketsui_Shimashita_Specials', 'title': 'Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. Specials'}]}","Lantis, Kadokawa Shoten, Rakuonsha, KlockWorx, chara-ani.com, Docomo Anime Store, Fujimi Shobo",Sentai Filmworks,Asread,"Comedy, Romance, Ecchi, Fantasy","['""Extra Revolution (エキストラレボリューション)"" by ZAQ (eps 2-11)']","['#1: ""Extra Revolution (エキストラレボリューション)"" by ZAQ (ep 1)', '#2: ""Sticking Places"" by Sphere (eps 2-11)']"
